85,12022
85,24892
107,85651
107,172717
107,102547
107,78670
107,61933
107,62594
107,67861
107,112870
107,114957
107,101958
107,176942
107,209697
107,198734
107,214117
107,196194
107,407581
107,414989
107,423099
107,397057
107,414654
107,391287
107,434242
107,423906
107,430004
107,426481
107,386377
107,396479
107,421058
107,411905
107,423487
107,417967
107,390363
107,428992
