1,4,9
1,4,18
1,4,19
1,4,16
1,4,14
1,4,15
1,4,14
1,4,13
1,4,12
1,4,11
1,4,10
1,4,11
1,4,18
1,4,18
1,4,16
1,4,16
1,4,15
1,4,16
1,4,14
1,4,13
1,4,11
1,4,10
1,4,8
1,4,18
1,4,18
1,4,17
1,4,14
1,4,15
1,4,14
1,4,13
1,4,13
1,4,11
1,4,10
1,4,10
1,4,19
1,4,18
1,4,17
1,4,14
1,4,14
1,4,15
1,4,12
1,4,17
1,4,12
1,4,10
1,4,10
1,4,18
1,4,18
1,4,17
1,4,14
1,4,14
1,4,16
1,4,13
1,4,12
1,4,11
1,4,9
1,4,9
1,4,19
1,4,18
1,4,17
1,4,16
1,4,15
1,4,15
1,4,13
1,4,13
1,4,11
1,4,10
1,4,9
1,4,19
1,4,17
1,4,17
1,4,16
1,4,15
1,4,15
1,4,13
1,4,12
1,4,12
1,4,10
1,4,9
1,4,18
1,4,22
1,4,17
1,4,15
1,4,16
1,4,15
1,4,13
1,4,11
1,4,11
1,4,10
1,4,9
1,4,18
1,4,17
1,4,15
1,4,14
1,4,14
1,4,13
1,4,12
1,4,11
1,4,12
1,4,10
1,4,9
1,4,20
1,4,17
1,4,16
1,4,16
1,4,14
1,4,14
1,4,13
1,4,12
1,4,12
1,4,11
1,4,8
1,4,18
1,4,19
1,4,16
1,4,15
1,4,15
1,4,14
1,4,13
1,4,12
1,4,11
1,4,10
1,4,12
1,4,18
1,4,18
1,4,17
1,4,15
1,4,15
1,4,14
1,4,13
1,4,12
1,4,11
1,4,10
1,4,9
1,4,18
1,4,17
1,4,28
1,4,23
1,4,19
1,4,20
1,4,23
1,4,17
1,4,18
1,4,14
1,4,19
1,4,21
1,4,14
1,4,26
1,4,26
1,4,25
1,4,22
1,4,16
1,4,14
1,4,13
1,4,16
1,4,11
1,4,9
1,4,11
1,4,27
1,4,24
1,4,22
1,4,21
1,4,17
1,4,16
1,4,14
1,4,14
1,4,11
1,4,9
1,4,8
1,4,25
1,4,19
1,4,17
1,4,14
1,4,15
1,4,13
1,4,12
1,4,11
1,4,10
1,4,9
1,4,8
1,4,28
1,4,18
1,4,16
1,4,15
1,4,14
1,4,14
1,4,13
1,4,12
1,4,10
1,4,9
1,4,9
1,4,25
1,4,17
1,4,17
1,4,16
1,4,16
1,4,19
1,4,14
1,4,20
1,4,12
1,4,10
1,4,10
1,4,33
1,4,18
1,4,18
1,4,16
1,4,17
1,4,14
1,4,12
1,4,11
1,4,11
1,4,9
1,4,10
1,4,31
1,4,20
1,4,16
1,4,14
1,4,14
1,4,14
1,4,15
1,4,13
1,4,11
1,4,12
1,4,16
1,4,32
1,4,34
1,4,31
1,4,26
1,4,24
1,4,20
1,4,19
1,4,17
1,4,15
1,4,66
1,4,61
1,4,115
1,4,122
1,4,0
1,4,0
1,4,99
1,4,0
1,4,83
1,4,0
1,4,0
1,4,0
1,4,0
1,4,141
1,4,134
1,4,0
1,4,0
1,4,101
1,4,0
1,4,87
1,4,0
1,4,0
1,4,0
1,4,0
1,4,91
1,4,63
1,4,0
1,4,0
1,4,53
1,4,0
1,4,59
1,4,0
1,4,0
1,4,0
1,4,0
1,4,177
1,4,145
1,4,0
1,4,0
1,4,125
1,4,0
1,4,111
1,4,0
1,4,0
1,4,0
1,4,0
1,4,219
1,4,170
1,4,0
1,4,0
1,4,151
1,4,0
1,4,110
1,4,0
1,4,0
1,4,0
1,4,0
1,4,377
1,4,358
1,4,0
1,4,0
1,4,293
1,4,0
1,4,215
1,4,0
1,4,0
1,4,0
1,4,0
1,4,7006
1,4,7001
1,4,0
1,4,0
1,4,6078
1,4,0
1,4,5201
1,4,0
1,4,0
1,4,0
1,4,0
1,4,7010
1,4,7006
1,4,7002
1,4,0
1,4,0
1,4,7002
1,4,0
1,4,7001
1,4,0
1,4,0
1,4,0
1,4,0
1,4,7185
1,4,7171
1,4,0
1,4,0
1,4,7168
1,4,0
1,4,7185
1,4,0
1,4,0
1,4,0
1,4,0
1,4,10008
1,4,5769
1,4,5215
1,4,0
1,4,0
1,4,2368
1,4,0
1,4,2402
1,4,0
1,4,0
1,4,0
1,4,0
1,4,22866
1,4,12080
1,4,0
1,4,0
1,4,13134
1,4,14876
1,4,5947
1,4,15198
1,4,0
1,4,0
1,4,7279
1,4,5834
1,4,8395
1,4,0
1,4,0
1,4,24055
1,4,14661
1,4,5958
1,4,5509
1,4,0
1,4,0
1,4,2440
1,4,0
1,4,2536
1,4,0
1,4,0
1,4,0
1,4,0
1,4,6017
1,4,5611
1,4,0
1,4,0
1,4,2523
1,4,0
1,4,2579
1,4,0
1,4,0
1,4,0
1,4,0
1,4,6140
1,4,5640
1,4,0
1,4,0
1,4,2479
1,4,0
1,4,2599
1,4,0
1,4,0
1,4,0
1,4,0
1,4,6294
1,4,5753
1,4,0
1,4,0
1,4,2546
1,4,0
1,4,2639
1,4,0
1,4,0
1,4,0
1,4,0
1,4,6168
1,4,5706
1,4,0
1,4,0
1,4,2585
1,4,0
1,4,2612
1,4,0
1,4,0
1,4,0
1,4,0
1,4,6230
1,4,5786
1,4,0
1,4,0
1,4,2641
1,4,0
1,4,2632
1,4,0
1,4,0
1,4,0
1,4,0
1,4,10366
1,4,6347
1,4,5908
1,4,0
1,4,0
1,4,2587
1,4,0
1,4,2695
1,4,0
1,4,0
1,4,0
